0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	1.60E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	5.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	-1.00E+00	4.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	5.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	5.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	5.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.30E+01	0.00E+00
2.00E+00	2.00E+00	2.00E+00	6.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	1.60E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	1.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	5.80E+01	0.00E+00
1.00E+00	2.00E+00	1.00E+00	4.00E+00	1.00E+00	5.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	1.60E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	0.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	6.30E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
2.00E+00	2.00E+00	2.00E+00	6.00E+00	1.00E+00	3.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	-1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	6.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.80E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
2.00E+00	2.00E+00	2.00E+00	6.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	6.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	2.00E+00	2.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	3.30E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	-1.00E+00	2.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	-1.00E+00	4.80E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	5.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	1.60E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	5.80E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	5.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.80E+01	1.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	-1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
2.00E+00	1.00E+00	0.00E+00	3.00E+00	1.00E+00	1.60E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.80E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.80E+01	0.00E+00
1.00E+00	1.00E+00	0.00E+00	2.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	4.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	-1.00E+00	2.30E+01	0.00E+00
0.00E+00	0.00E+00	1.00E+00	1.00E+00	1.00E+00	3.30E+01	0.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	3.30E+01	1.00E+00
0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E+00	2.30E+01	0.00E+00
